"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept","Slope","Sensitivity_roll","skill_dif","skill_dif_c","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"999","38_1",96,"38","Female",22,"Stim\r01y27g01b01.jpeg","Stim\r05y09g02b34.jpeg",1,5,27,9,1,2,1,34,2,1,1,1,1.629,1.911,1,"grøn","38_39",1,1,1,"Left_lead","Female","Male",0,-0.377525379267386,0.23545428482484,0.244083138268664,1.06723275398439,0.067232753984386,1.02024694908562,0.0202469490856201,2,0.437797517885457,2,1,"left"
"1003","37_2",24,"37","Male",21,"Stim\r10y02g36b05.jpeg","Stim\r11y26g25b38.jpeg",10,11,2,26,36,25,5,38,-1,1,0,1,1.048,1.41,2,"rød","37_39",1,0,1,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.239036104215916,0.983327180459572,-0.0166728195404279,0.987568237898858,-0.0124317621011422,1,-1.33630620956212,0.333333333333333,-0.666666666666667,"left"
"1005","37_2",34,"37","Male",21,"Stim\r11y26g25b38.jpeg","Stim\r14y08g21b39.jpeg",11,14,26,8,25,21,38,39,-1,1,0,1,1.775,1.631,2,"blå","37_39",1,0,1,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.167299442838088,0.983327180459572,-0.0166728195404279,0.872932513567512,-0.127067486432488,1,-1.33630620956212,0.333333333333333,-0.666666666666667,"left"
"1006","37_2",38,"37","Male",21,"Stim\r21y01g04b27.jpeg","Stim\r06y14g31b25.jpeg",21,6,1,14,4,31,27,25,2,-1,0,1,1.139,2.408,2,"blå","37_39",-2,1,0,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.157649472338556,0.983327180459572,-0.0166728195404279,0.963227711818009,-0.0367722881819907,2,0,0.5,-0.5,"left"
"1008","37_2",44,"37","Male",21,"Stim\r09y15g18b07.jpeg","Stim\r16y09g06b10.jpeg",9,16,15,9,18,6,7,10,-1,1,0,1,1.139,2.846,2,"blå","37_39",3,0,1,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.168467099471924,0.983327180459572,-0.0166728195404279,0.961628822978124,-0.0383711770218756,1,-1.33630620956212,0.333333333333333,-0.666666666666667,"left"
"1012","37_2",53,"37","Male",21,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,-2,1,1,0,1.153,4.332,2,"gul","37_39",-4,0,1,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.190292333566084,0.983327180459572,-0.0166728195404279,1.06268347669472,0.0626834766947226,2,0,0.666666666666667,-0.333333333333333,"left"
"1014","37_2",61,"37","Male",21,"Stim\r13y33g08b23.jpeg","Stim\r06y36g16b14.jpeg",13,6,33,36,8,16,23,14,2,-1,1,0,0.941,1.667,2,"gul","37_39",3,1,0,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.2043327925779,0.983327180459572,-0.0166728195404279,1.11154207199905,0.111542071999053,2,0,0.666666666666667,-0.333333333333333,"left"
"1016","37_2",71,"37","Male",21,"Stim\r03y06g12b09.jpeg","Stim\r03y03g02b05.jpeg",3,3,6,3,12,2,9,5,2,-1,0,1,1.892,1.749,2,"gul","37_39",-3,1,0,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.238958737586046,0.983327180459572,-0.0166728195404279,0.928030534870822,-0.0719694651291781,2,0,1,0,"left"
"1018","37_2",77,"37","Male",21,"Stim\r14y12g04b29.jpeg","Stim\r05y09g02b34.jpeg",14,5,12,9,4,2,29,34,-2,1,1,0,1.23,2.716,2,"grøn","37_39",-2,0,1,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.205353195614981,0.983327180459572,-0.0166728195404279,1.00784575832601,0.00784575832600676,2,0,1,0,"left"
"1020","37_2",81,"37","Male",21,"Stim\r17y22g16b15.jpeg","Stim\r04y16g13b13.jpeg",17,4,22,16,16,13,15,13,-2,-1,1,1,1.814,1.682,2,"grøn","37_39",-3,0,0,"Left_lead","Male","Male",0,0.147141211360676,0.216186449117309,0.223161365188313,0.983327180459572,-0.0166728195404279,1.07893811262044,0.0789381126204394,2,0,1,0,"left"
"1021","37_2",82,"37","Male",21,"Stim\r04y39g24b15.jpeg","Stim\r06y14g31b25.jpeg",4,6,39,14,24,31,15,25,3,1,1,1,1.319,2.281,2,"grøn","37_39",7,1,1,"Left_lead","Male","Male",0,0.147141211360676,0.216186449117309,0.228182639579841,0.983327180459572,-0.0166728195404279,1.1352691646718,0.1352691646718,3,1.33630620956212,1,0,"left"
"1023","37_2",86,"37","Male",21,"Stim\r21y31g06b08.jpeg","Stim\r17y07g07b24.jpeg",21,17,31,7,6,7,8,24,-1,1,0,1,3.215,1.327,2,"grøn","37_39",1,0,1,"Left_lead","Male","Male",1,0.147141211360676,0.216186449117309,0.22579055976597,0.983327180459572,-0.0166728195404279,1.17889883504746,0.178898835047457,1,-1.33630620956212,0.25,-0.75,"left"
"1032","37_1",19,"37","Male",21,"Stim\r22y35g09b11.jpeg","Stim\r20y04g39b23.jpeg",22,20,35,4,9,39,11,23,2,-1,0,1,1.09,4.771,1,"rød","37_40",-2,1,0,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.206596575398878,0.922789970338657,-0.0772100296613435,0.832300323520984,-0.167699676479016,2,0.0462570049803762,0.5,-0.5,"left"
"1035","37_1",22,"37","Male",21,"Stim\r17y12g19b18.jpeg","Stim\r21y24g16b04.jpeg",17,21,12,24,19,16,18,4,-3,-1,0,0,2.333,2.762,1,"rød","37_40",4,0,0,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.215573180297167,0.922789970338657,-0.0772100296613435,0.907162844958659,-0.0928371550413406,3,1.66525217929355,1.5,0.5,"left"
"1036","37_1",27,"37","Male",21,"Stim\r10y03g03b07.jpeg","Stim\r09y07g06b09.jpeg",10,9,3,7,3,6,7,9,-1,1,0,1,3.087,4.247,1,"blå","37_40",2,0,1,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.235258427089574,0.922789970338657,-0.0772100296613435,0.94518416029518,-0.0548158397048198,1,-1.5727381693328,1,0,"left"
"1037","37_1",29,"37","Male",21,"Stim\r08y09g09b11.jpeg","Stim\r17y11g38b07.jpeg",8,17,9,11,9,38,11,7,2,1,0,0,7.022,5.396,1,"blå","37_40",-4,1,1,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.227068865482768,0.922789970338657,-0.0772100296613435,0.890993746010789,-0.109006253989211,2,0.0462570049803762,1,0,"left"
"1039","37_1",32,"37","Male",21,"Stim\r03y11g01b26.jpeg","Stim\r18y19g14b27.jpeg",3,18,11,19,1,14,26,27,3,-1,1,0,1.655,4.462,1,"blå","37_40",1,1,0,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.215325727444976,0.922789970338657,-0.0772100296613435,0.89107506873505,-0.10892493126495,3,1.66525217929355,0.75,-0.25,"left"
"1042","37_1",42,"37","Male",21,"Stim\r22y23g20b06.jpeg","Stim\r22y02g34b05.jpeg",22,22,23,2,20,34,6,5,2,-1,0,1,1.686,8.43,1,"blå","37_40",-1,1,0,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.145067850063184,0.922789970338657,-0.0772100296613435,0.978676481168016,-0.0213235188319842,2,0.0462570049803762,1,0,"left"
"1043","37_1",43,"37","Male",21,"Stim\r13y24g05b28.jpeg","Stim\r18y19g14b27.jpeg",13,18,24,19,5,14,28,27,2,-1,0,1,3.403,2.53,1,"blå","37_40",-1,1,0,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.142455652035138,0.922789970338657,-0.0772100296613435,0.988365367453754,-0.0116346325462456,2,0.0462570049803762,1,0,"left"
"1044","37_1",50,"37","Male",21,"Stim\r18y13g28b06.jpeg","Stim\r10y07g11b10.jpeg",18,10,13,7,28,11,6,10,-2,-1,1,1,7.592,2.347,1,"gul","37_40",-6,0,0,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.187984542218228,0.922789970338657,-0.0772100296613435,1.0656499803393,0.0656499803393003,2,0.0462570049803762,2,1,"left"
"1046","37_1",61,"37","Male",21,"Stim\r09y02g05b02.jpeg","Stim\r09y06g26b32.jpeg",9,9,2,6,5,26,2,32,1,-1,1,0,2.37,2.106,1,"gul","37_40",4,1,0,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.200269063217502,0.922789970338657,-0.0772100296613435,1.03301490008427,0.0330149000842708,1,-1.5727381693328,0.5,-0.5,"left"
"1047","37_1",62,"37","Male",21,"Stim\r11y14g08b23.jpeg","Stim\r11y10g06b19.jpeg",11,11,14,10,8,6,23,19,2,1,0,0,1.522,8.609,1,"gul","37_40",-4,1,1,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.209061792523984,0.922789970338657,-0.0772100296613435,0.97834989309183,-0.0216501069081696,2,0.0462570049803762,0.666666666666667,-0.333333333333333,"left"
"1050","37_1",70,"37","Male",21,"Stim\r10y07g11b10.jpeg","Stim\r16y09g06b10.jpeg",10,16,7,9,11,6,10,10,2,1,1,1,1.353,3.924,1,"gul","37_40",2,1,1,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.250488923655673,0.922789970338657,-0.0772100296613435,1.01556292611553,0.015562926115531,2,0.0462570049803762,0.666666666666667,-0.333333333333333,"left"
"1052","37_1",79,"37","Male",21,"Stim\r06y36g16b14.jpeg","Stim\r08y12g20b03.jpeg",6,8,36,12,16,20,14,3,-1,1,0,1,1.772,1.773,1,"grøn","37_40",4,0,1,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.192741147147071,0.922789970338657,-0.0772100296613435,0.981054387010132,-0.0189456129898684,1,-1.5727381693328,0.333333333333333,-0.666666666666667,"left"
"1056","37_1",84,"37","Male",21,"Stim\r09y17g32b21.jpeg","Stim\r05y40g33b16.jpeg",9,5,17,40,32,33,21,16,-2,-1,0,0,1.219,3.945,1,"grøn","37_40",1,0,0,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.18397744383833,0.922789970338657,-0.0772100296613435,0.901378955300525,-0.0986210446994752,2,0.0462570049803762,0.666666666666667,-0.333333333333333,"left"
"1057","37_1",86,"37","Male",21,"Stim\r18y19g14b27.jpeg","Stim\r15y16g12b03.jpeg",18,15,19,16,14,12,27,3,2,-1,0,1,1.23,2.243,1,"grøn","37_40",-2,1,0,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.186133428657632,0.922789970338657,-0.0772100296613435,0.858154218448715,-0.141845781551285,2,0.0462570049803762,1,0,"left"
"1058","37_1",90,"37","Male",21,"Stim\r22y35g09b11.jpeg","Stim\r09y02g05b02.jpeg",22,9,35,2,9,5,11,2,-2,1,1,0,1.884,4.36,1,"grøn","37_40",-4,0,1,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.246564561343412,0.922789970338657,-0.0772100296613435,0.993598452454646,-0.00640154754535405,2,0.0462570049803762,1,0,"left"
"1059","37_1",94,"37","Male",21,"Stim\r06y19g29b08.jpeg","Stim\r18y13g28b06.jpeg",6,18,19,13,29,28,8,6,-2,1,1,0,3.023,1.729,1,"grøn","37_40",-1,0,1,"Left_lead","Male","Female",1,0.266846778504591,0.198998042021113,0.247720150088187,0.922789970338657,-0.0772100296613435,1.0133714759938,0.0133714759938028,2,0.0462570049803762,0.5,-0.5,"left"
"1060","37_1",96,"37","Male",21,"Stim\r14y20g16b10.jpeg","Stim\r07y06g08b05.jpeg",14,7,20,6,16,8,10,5,-2,-1,1,1,1.067,1.179,1,"grøn","37_40",-8,0,0,"Left_lead","Male","Female",0,0.266846778504591,0.198998042021113,0.235405528348269,0.922789970338657,-0.0772100296613435,1.06364539018066,0.0636453901806648,2,0.0462570049803762,1,0,"left"
"1062","38_2",12,"38","Female",22,"Stim\r20y14g02b19.jpeg","Stim\r21y01g04b27.jpeg",20,21,14,1,2,4,19,27,-3,-1,0,0,1.271,1.416,2,"rød","38_40",1,0,0,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.188387238332479,0.990164032111143,-0.0098359678888571,1.00304638396807,0.00304638396806833,3,2.54877237145724,0.75,-0.25,"left"
"1065","38_2",26,"38","Female",22,"Stim\r22y02g34b05.jpeg","Stim\r06y19g29b08.jpeg",22,6,2,19,34,29,5,8,-2,1,0,1,0.967,1.472,2,"blå","38_40",3,0,1,"Left_lead","Female","Female",1,0.00147971938354488,0.201239412958698,0.214659386682052,0.990164032111143,-0.0098359678888571,0.995424019498185,-0.00457598050181496,2,0.318596546432155,2,1,"left"
"1066","38_2",29,"38","Female",22,"Stim\r02y10g14b11.jpeg","Stim\r14y20g16b10.jpeg",2,14,10,20,14,16,11,10,-1,-1,1,1,0.882,2.486,2,"blå","38_40",-1,0,0,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.183617913637912,0.990164032111143,-0.0098359678888571,1.04250964560271,0.0425096456027108,1,-1.91157927859293,0.5,-0.5,"left"
"1070","38_2",43,"38","Female",22,"Stim\r16y09g06b10.jpeg","Stim\r18y13g28b06.jpeg",16,18,9,13,6,28,10,6,-2,-1,1,1,1.533,1.76,2,"blå","38_40",-4,0,0,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.152176003527654,0.990164032111143,-0.0098359678888571,1.0384156103602,0.0384156103602018,2,0.318596546432155,1,0,"left"
"1072","38_2",46,"38","Female",22,"Stim\r10y13g07b36.jpeg","Stim\r05y09g02b34.jpeg",10,5,13,9,7,2,36,34,-2,-1,1,1,1.359,1.169,2,"blå","38_40",-2,0,0,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.185916319926224,0.990164032111143,-0.0098359678888571,1.02391823567356,0.0239182356735608,2,0.318596546432155,0.5,-0.5,"left"
"1076","38_2",52,"38","Female",22,"Stim\r08y23g10b29.jpeg","Stim\r13y24g05b28.jpeg",8,13,23,24,10,5,29,28,-2,1,0,1,2.515,2.501,2,"gul","38_40",1,0,1,"Left_lead","Female","Female",1,0.00147971938354488,0.201239412958698,0.166830225013635,0.990164032111143,-0.0098359678888571,0.923800508264181,-0.076199491735819,2,0.318596546432155,0.666666666666667,-0.333333333333333,"left"
"1079","38_2",57,"38","Female",22,"Stim\r04y16g13b13.jpeg","Stim\r18y13g28b06.jpeg",4,18,16,13,13,28,13,6,-2,-1,1,1,0.937,1.22,2,"gul","38_40",-3,0,0,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.0880088013612973,0.990164032111143,-0.0098359678888571,0.479519298467811,-0.520480701532189,2,0.318596546432155,2,1,"left"
"1083","38_2",82,"38","Female",22,"Stim\r04y28g27b06.jpeg","Stim\r11y26g25b38.jpeg",4,11,28,26,27,25,6,38,2,1,0,0,1.339,1.293,2,"grøn","38_40",-2,1,1,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.198223043232217,0.990164032111143,-0.0098359678888571,0.980357242561682,-0.0196427574383176,2,0.318596546432155,2,1,"left"
"1085","38_2",89,"38","Female",22,"Stim\r22y02g34b05.jpeg","Stim\r05y40g33b16.jpeg",22,5,2,40,34,33,5,16,-2,1,1,0,1.051,2.141,2,"grøn","38_40",-1,0,1,"Left_lead","Female","Female",1,0.00147971938354488,0.201239412958698,0.252031931605073,0.990164032111143,-0.0098359678888571,1.01673592865309,0.016735928653085,2,0.318596546432155,0.666666666666667,-0.333333333333333,"left"
"1087","38_2",93,"38","Female",22,"Stim\r10y03g03b07.jpeg","Stim\r01y27g01b01.jpeg",10,1,3,27,3,1,7,1,2,1,0,0,1.738,1.236,2,"grøn","38_40",-2,1,1,"Left_lead","Female","Female",0,0.00147971938354488,0.201239412958698,0.246820788577399,0.990164032111143,-0.0098359678888571,1.00162001591432,0.00162001591431893,2,0.318596546432155,2,1,"left"
"1095","43_1",21,"43","Male",25,"Stim\r13y21g23b09.jpeg","Stim\r17y22g16b15.jpeg",13,17,21,22,23,16,9,15,2,1,1,1,2.661,3.243,1,"rød","43_41",4,1,1,"Left_lead","Male","Male",0,-0.244991529545314,0.210045189416982,0.212617203795059,0.989393772316989,-0.0106062276830111,1.02092978306437,0.0209297830643718,2,-0.277555466595484,0.666666666666667,-0.333333333333333,"left"
"1097","43_1",24,"43","Male",25,"Stim\r10y27g22b14.jpeg","Stim\r06y36g16b14.jpeg",10,6,27,36,22,16,14,14,-1,-1,1,1,2.327,3.165,1,"rød","43_41",-4,0,0,"Left_lead","Male","Male",0,-0.244991529545314,0.210045189416982,0.233335154671569,0.989393772316989,-0.0106062276830111,1.02025040850754,0.0202504085075392,1,-1.21430516635524,0.5,-0.5,"left"
"1100","43_1",35,"43","Male",25,"Stim\r17y20g40b07.jpeg","Stim\r10y27g22b14.jpeg",17,10,20,27,40,22,7,14,-2,1,0,1,2.833,5.986,1,"blå","43_41",7,0,1,"Left_lead","Male","Male",1,-0.244991529545314,0.210045189416982,0.131262732789596,0.989393772316989,-0.0106062276830111,0.653152718067844,-0.346847281932156,2,-0.277555466595484,1,0,"left"
"1102","43_1",40,"43","Male",25,"Stim\r11y14g08b23.jpeg","Stim\r07y14g27b22.jpeg",11,7,14,14,8,27,23,22,-1,1,1,0,1.823,3.424,1,"blå","43_41",-1,0,1,"Left_lead","Male","Male",1,-0.244991529545314,0.210045189416982,0.146597671012363,0.989393772316989,-0.0106062276830111,0.963866475371195,-0.0361335246288047,1,-1.21430516635524,0.5,-0.5,"left"
"1103","43_1",45,"43","Male",25,"Stim\r09y17g32b21.jpeg","Stim\r17y07g07b24.jpeg",9,17,17,7,32,7,21,24,2,1,1,1,2.711,1.822,1,"blå","43_41",3,1,1,"Left_lead","Male","Male",0,-0.244991529545314,0.210045189416982,0.172242525076718,0.989393772316989,-0.0106062276830111,1.03578533762758,0.0357853376275825,2,-0.277555466595484,1,0,"left"
"1105","43_1",51,"43","Male",25,"Stim\r08y09g09b11.jpeg","Stim\r09y15g18b07.jpeg",8,9,9,15,9,18,11,7,-1,1,0,1,1.805,2.359,1,"gul","43_41",6,0,1,"Left_lead","Male","Male",1,-0.244991529545314,0.210045189416982,0.191135970468474,0.989393772316989,-0.0106062276830111,0.935544695503119,-0.0644553044968807,1,-1.21430516635524,0.5,-0.5,"left"
"1106","43_1",52,"43","Male",25,"Stim\r17y12g19b18.jpeg","Stim\r06y14g31b25.jpeg",17,6,12,14,19,31,18,25,-2,-1,0,0,1.723,1.434,1,"gul","43_41",2,0,0,"Left_lead","Male","Male",0,-0.244991529545314,0.210045189416982,0.177710530560874,0.989393772316989,-0.0106062276830111,0.921256164230969,-0.0787438357690313,2,-0.277555466595484,1,0,"left"
"1107","43_1",53,"43","Male",25,"Stim\r02y10g14b11.jpeg","Stim\r04y16g13b13.jpeg",2,4,10,16,14,13,11,13,2,-1,1,0,2.181,2.797,1,"gul","43_41",6,1,0,"Left_lead","Male","Male",1,-0.244991529545314,0.210045189416982,0.208123927311566,0.989393772316989,-0.0106062276830111,1.01531642559593,0.0153164255959326,2,-0.277555466595484,1,0,"left"
"1108","43_1",58,"43","Male",25,"Stim\r22y35g09b11.jpeg","Stim\r13y33g08b23.jpeg",22,13,35,33,9,8,11,23,-4,-1,1,1,1.665,2.514,1,"gul","43_41",-2,0,0,"Left_lead","Male","Male",0,-0.244991529545314,0.210045189416982,0.192477729689455,0.989393772316989,-0.0106062276830111,0.991377044299743,-0.00862295570025706,4,1.59594393292404,1.33333333333333,0.333333333333333,"left"
"1109","43_1",59,"43","Male",25,"Stim\r08y23g10b29.jpeg","Stim\r10y27g22b14.jpeg",8,10,23,27,10,22,29,14,-1,1,0,1,1.603,1.96,1,"gul","43_41",4,0,1,"Left_lead","Male","Male",1,-0.244991529545314,0.210045189416982,0.173780778327098,0.989393772316989,-0.0106062276830111,0.918684796904865,-0.0813152030951347,1,-1.21430516635524,0.5,-0.5,"left"
"1110","43_1",61,"43","Male",25,"Stim\r21y24g16b04.jpeg","Stim\r22y23g20b06.jpeg",21,22,24,23,16,20,4,6,-2,-1,1,1,1.471,1.881,1,"gul","43_41",-1,0,0,"Left_lead","Male","Male",0,-0.244991529545314,0.210045189416982,0.21201111258477,0.989393772316989,-0.0106062276830111,1.09335573124147,0.093355731241469,2,-0.277555466595484,1,0,"left"
"1113","43_1",78,"43","Male",25,"Stim\r08y12g20b03.jpeg","Stim\r06y36g16b14.jpeg",8,6,12,36,20,16,3,14,1,-1,0,1,1.756,2.731,1,"grøn","43_41",-4,1,0,"Left_lead","Male","Male",1,-0.244991529545314,0.210045189416982,0.213339182322725,0.989393772316989,-0.0106062276830111,0.977926650978714,-0.0220733490212861,1,-1.21430516635524,1,0,"left"
"1119","44_2",19,"44","Female",24,"Stim\r12y07g16b25.jpeg","Stim\r18y19g14b27.jpeg",12,18,7,19,16,14,25,27,1,-1,1,0,1.61,2.062,2,"rød","44_41",6,1,0,"Left_lead","Female","Male",1,0.0782131357452827,0.205047083418073,0.233698939707871,0.995619995042648,-0.00438000495735236,1.06245706685075,0.0624570668507474,1,-0.470024931877865,0.5,-0.5,"left"
"1124","44_2",34,"44","Female",24,"Stim\r22y02g34b05.jpeg","Stim\r10y27g22b14.jpeg",22,10,2,27,34,22,5,14,-1,-1,0,0,1.685,3.065,2,"blå","44_41",9,0,0,"Left_lead","Female","Male",0,0.0782131357452827,0.205047083418073,0.173289716976953,0.995619995042648,-0.00438000495735236,0.858719630571856,-0.141280369428144,1,-0.470024931877865,1,0,"left"
"1127","44_2",40,"44","Female",24,"Stim\r02y10g14b11.jpeg","Stim\r14y10g15b15.jpeg",2,14,10,10,14,15,11,15,2,1,1,1,1.703,1.626,2,"blå","44_41",4,1,1,"Left_lead","Female","Male",0,0.0782131357452827,0.205047083418073,0.149503998135299,0.995619995042648,-0.00438000495735236,0.973093183082226,-0.0269068169177742,2,1.04449984861748,2,1,"left"
"1128","44_2",45,"44","Female",24,"Stim\r17y07g07b24.jpeg","Stim\r13y33g08b23.jpeg",17,13,7,33,7,8,24,23,1,-1,0,1,2.753,4.345,2,"blå","44_41",-1,1,0,"Left_lead","Female","Male",1,0.0782131357452827,0.205047083418073,0.174522374586911,0.995619995042648,-0.00438000495735236,1.01118498178095,0.0111849817809497,1,-0.470024931877865,0.5,-0.5,"left"
"1131","44_2",51,"44","Female",24,"Stim\r18y13g28b06.jpeg","Stim\r07y14g27b22.jpeg",18,7,13,14,28,27,6,22,-1,1,0,1,3.557,1.491,2,"gul","44_41",1,0,1,"Left_lead","Female","Male",1,0.0782131357452827,0.205047083418073,0.172697514377666,0.995619995042648,-0.00438000495735236,0.773133500422825,-0.226866499577175,1,-0.470024931877865,0.5,-0.5,"left"
"1132","44_2",52,"44","Female",24,"Stim\r15y05g12b10.jpeg","Stim\r05y09g02b34.jpeg",15,5,5,9,12,2,10,34,-1,-1,0,0,1.287,1.438,2,"gul","44_41",4,0,0,"Left_lead","Female","Male",0,0.0782131357452827,0.205047083418073,0.156512431912092,0.995619995042648,-0.00438000495735236,0.762812996584548,-0.237187003415452,1,-0.470024931877865,1,0,"left"
"1134","44_2",55,"44","Female",24,"Stim\r03y03g02b05.jpeg","Stim\r21y01g04b27.jpeg",3,21,3,1,2,4,5,27,1,-1,0,1,1.87,1.913,2,"gul","44_41",-2,1,0,"Left_lead","Female","Male",1,0.0782131357452827,0.205047083418073,0.0892294636380214,0.995619995042648,-0.00438000495735236,0.387554267095629,-0.612445732904371,1,-0.470024931877865,0.5,-0.5,"left"
"1142","44_2",88,"44","Female",24,"Stim\r02y10g14b11.jpeg","Stim\r03y06g12b09.jpeg",2,3,10,6,14,12,11,9,1,-1,0,1,3.225,2.019,2,"grøn","44_41",-2,1,0,"Left_lead","Female","Male",1,0.0782131357452827,0.205047083418073,0.226381656616534,0.995619995042648,-0.00438000495735236,1.01049035419968,0.0104903541996832,1,-0.470024931877865,0.5,-0.5,"left"
"1144","44_2",95,"44","Female",24,"Stim\r03y11g01b26.jpeg","Stim\r05y09g02b34.jpeg",3,5,11,9,1,2,26,34,1,1,1,1,1.422,1.946,2,"grøn","44_41",1,1,1,"Left_lead","Female","Male",0,0.0782131357452827,0.205047083418073,0.234594194888721,0.995619995042648,-0.00438000495735236,0.98408239793117,-0.0159176020688303,1,-0.470024931877865,1,0,"left"
"1147","44_1",12,"44","Female",24,"Stim\r06y14g31b25.jpeg","Stim\r09y07g06b09.jpeg",6,9,14,7,31,6,25,9,-3,-1,0,0,2.086,6.54,1,"rød","44_42",3,0,0,"Left_lead","Female","Female",0,0.0408289870536625,0.212687096156063,0.202734651694588,1.01424075912684,0.0142407591268436,0.989288131343766,-0.0107118686562342,3,1.52764624572972,1,0,"left"
"1148","44_1",13,"44","Female",24,"Stim\r09y15g18b07.jpeg","Stim\r06y14g31b25.jpeg",9,6,15,14,18,31,7,25,3,1,0,0,2.14,5.337,1,"rød","44_42",-3,1,1,"Left_lead","Female","Female",0,0.0408289870536625,0.212687096156063,0.196866842089458,1.01424075912684,0.0142407591268436,0.984044096862305,-0.015955903137695,3,1.52764624572972,3,2,"left"
"1149","44_1",15,"44","Female",24,"Stim\r04y39g24b15.jpeg","Stim\r02y19g24b04.jpeg",4,2,39,19,24,24,15,4,-1,1,1,0,2.688,3.312,1,"rød","44_42",-2,0,1,"Left_lead","Female","Female",1,0.0408289870536625,0.212687096156063,0.218067195672333,1.01424075912684,0.0142407591268436,1.02682730679888,0.0268273067988753,1,-0.888166421935882,0.5,-0.5,"left"
