"","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","SubjectID_left_unique","SubjectID_right_unique","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior"
"1686","19","18","Male","Female",20,21,"Stim\r01y27g01b01.jpeg","Stim\r21y24g16b04.jpeg",1,21,27,24,1,16,1,4,4,3,0,0,1,1,0,1.62,1.217,0,0,2,"blå","19_18","19_2","18_2",3,1,1,NA,"Agree",NA,NA,NA
"1687","19","18","Male","Female",20,21,"Stim\r17y22g16b15.jpeg","Stim\r10y27g22b14.jpeg",17,10,22,27,16,22,15,14,-4,-4,0,0,1,1,0,1.076,1.29,0,0,2,"blå","19_18","19_2","18_2",-1,0,0,NA,"Agree",NA,NA,NA
"1688","19","18","Male","Female",20,21,"Stim\r12y12g14b26.jpeg","Stim\r13y24g05b28.jpeg",12,13,12,24,14,5,26,28,2,-4,-1,0,1,0,0,1.842,1.241,1.07,0,2,"blå","19_18","19_2","18_2",2,0,1,0,"Left_lead","Male","Female","surrender"
"1689","19","18","Male","Female",20,21,"Stim\r07y14g27b22.jpeg","Stim\r12y07g16b25.jpeg",7,12,14,7,27,16,22,25,2,3,0,0,1,1,0,1.354,1.561,0,0,2,"blå","19_18","19_2","18_2",3,1,1,NA,"Agree",NA,NA,NA
"1690","19","18","Male","Female",20,21,"Stim\r10y37g07b02.jpeg","Stim\r13y33g08b23.jpeg",10,13,37,33,7,8,2,23,-4,-4,0,0,1,1,0,1.469,1.614,0,0,2,"gul","19_18","19_2","18_2",-4,0,0,NA,"Agree",NA,NA,NA
"1691","19","18","Male","Female",20,21,"Stim\r09y17g32b21.jpeg","Stim\r11y14g08b23.jpeg",9,11,17,14,32,8,21,23,2,3,0,0,0,0,0,1.006,1.554,0,0,2,"gul","19_18","19_2","18_2",-3,1,1,NA,"Agree",NA,NA,NA
"1692","19","18","Male","Female",20,21,"Stim\r10y02g36b05.jpeg","Stim\r12y09g30b18.jpeg",10,12,2,9,36,30,5,18,4,4,0,0,1,1,0,1.243,1.421,0,0,2,"gul","19_18","19_2","18_2",7,1,1,NA,"Agree",NA,NA,NA
"1693","19","18","Male","Female",20,21,"Stim\r09y15g18b07.jpeg","Stim\r17y12g19b18.jpeg",9,17,15,12,18,19,7,18,-3,-4,0,0,1,1,0,1.313,1.176,0,0,2,"gul","19_18","19_2","18_2",-3,0,0,NA,"Agree",NA,NA,NA
"1694","19","18","Male","Female",20,21,"Stim\r04y28g27b06.jpeg","Stim\r10y27g22b14.jpeg",4,10,28,27,27,22,6,14,2,-3,-1,0,0,1,1,1.179,1.542,1.066,0,2,"gul","19_18","19_2","18_2",-1,0,1,0,"Left_lead","Male","Female","surrender"
"1695","19","18","Male","Female",20,21,"Stim\r07y06g08b05.jpeg","Stim\r14y10g15b15.jpeg",7,14,6,10,8,15,5,15,2,3,0,0,1,1,0,0.965,1.201,0,0,2,"gul","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1696","19","18","Male","Female",20,21,"Stim\r17y07g07b24.jpeg","Stim\r10y13g07b36.jpeg",17,10,7,13,7,7,24,36,3,4,0,0,1,1,0,0.89,1.637,0,0,2,"gul","19_18","19_2","18_2",6,1,1,NA,"Agree",NA,NA,NA
"1697","19","18","Male","Female",20,21,"Stim\r10y27g22b14.jpeg","Stim\r06y19g29b08.jpeg",10,6,27,19,22,29,14,8,-3,-4,0,0,1,1,0,1.146,1.232,0,0,2,"gul","19_18","19_2","18_2",-8,0,0,NA,"Agree",NA,NA,NA
"1698","19","18","Male","Female",20,21,"Stim\r12y07g16b25.jpeg","Stim\r15y05g12b10.jpeg",12,15,7,5,16,12,25,10,2,2,0,0,0,0,0,1.444,2.242,0,0,2,"gul","19_18","19_2","18_2",-2,1,1,NA,"Agree",NA,NA,NA
"1699","19","18","Male","Female",20,21,"Stim\r22y23g20b06.jpeg","Stim\r17y22g16b15.jpeg",22,17,23,22,20,16,6,15,-3,-4,0,0,1,1,0,0.946,1.375,0,0,2,"gul","19_18","19_2","18_2",-1,0,0,NA,"Agree",NA,NA,NA
"1700","19","18","Male","Female",20,21,"Stim\r12y09g30b18.jpeg","Stim\r11y13g22b35.jpeg",12,11,9,13,30,22,18,35,3,4,0,0,1,1,0,0.912,1.168,0,0,2,"gul","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1701","19","18","Male","Female",20,21,"Stim\r10y03g03b07.jpeg","Stim\r12y07g07b17.jpeg",10,12,3,7,3,7,7,17,4,3,0,0,1,1,0,1.54,1.452,0,0,2,"gul","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1702","19","18","Male","Female",20,21,"Stim\r11y13g22b35.jpeg","Stim\r17y11g38b07.jpeg",11,17,13,11,22,38,35,7,2,-3,0,1,0,1,0,1.036,2.764,0,1.393,2,"gul","19_18","19_2","18_2",-2,0,1,1,"Right_lead","Female","Male","surrender"
"1703","19","18","Male","Female",20,21,"Stim\r15y17g24b30.jpeg","Stim\r18y13g28b06.jpeg",15,18,17,13,24,28,30,6,-3,-3,0,0,1,1,0,1.152,1.515,0,0,2,"gul","19_18","19_2","18_2",-4,0,0,NA,"Agree",NA,NA,NA
"1704","19","18","Male","Female",20,21,"Stim\r03y06g12b09.jpeg","Stim\r02y10g14b11.jpeg",3,2,6,10,12,14,9,11,3,3,0,0,1,1,0,0.92,1.132,0,0,2,"gul","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1705","19","18","Male","Female",20,21,"Stim\r02y19g24b04.jpeg","Stim\r09y17g32b21.jpeg",2,9,19,17,24,32,4,21,4,-3,0,1,0,1,0,1.459,2.816,0,1.163,2,"gul","19_18","19_2","18_2",-2,0,1,1,"Right_lead","Female","Male","surrender"
"1706","19","18","Male","Female",20,21,"Stim\r20y04g39b23.jpeg","Stim\r09y02g05b02.jpeg",20,9,4,2,39,5,23,2,-2,4,0,1,1,0,0,1.796,1.858,0,1.726,2,"gul","19_18","19_2","18_2",-2,1,0,1,"Right_lead","Female","Male","stick"
"1707","19","18","Male","Female",20,21,"Stim\r06y14g31b25.jpeg","Stim\r12y12g14b26.jpeg",6,12,14,12,31,14,25,26,2,4,0,0,0,0,0,1.045,1.507,0,0,2,"gul","19_18","19_2","18_2",-2,1,1,NA,"Agree",NA,NA,NA
"1708","19","18","Male","Female",20,21,"Stim\r09y02g05b02.jpeg","Stim\r20y04g39b23.jpeg",9,20,2,4,5,39,2,23,-3,-3,0,0,0,0,0,1.238,1.267,0,0,2,"gul","19_18","19_2","18_2",2,0,0,NA,"Agree",NA,NA,NA
"1709","19","18","Male","Female",20,21,"Stim\r16y21g04b04.jpeg","Stim\r17y20g40b07.jpeg",16,17,21,20,4,40,4,7,4,-4,0,1,0,1,0,1.244,1.507,0,4.994,2,"gul","19_18","19_2","18_2",-1,0,1,1,"Right_lead","Female","Male","surrender"
"1710","19","18","Male","Female",20,21,"Stim\r08y09g09b11.jpeg","Stim\r09y15g18b07.jpeg",8,9,9,15,9,18,11,7,2,4,0,0,1,1,0,0.924,1.32,0,0,2,"gul","19_18","19_2","18_2",6,1,1,NA,"Agree",NA,NA,NA
"1711","19","18","Male","Female",20,21,"Stim\r09y06g26b32.jpeg","Stim\r03y03g02b05.jpeg",9,3,6,3,26,2,32,5,2,-3,0,1,0,1,0,1.554,2.117,0,1.664,2,"gul","19_18","19_2","18_2",-3,0,1,1,"Right_lead","Female","Male","surrender"
"1712","19","18","Male","Female",20,21,"Stim\r11y10g06b19.jpeg","Stim\r12y12g14b26.jpeg",11,12,10,12,6,14,19,26,2,4,0,0,1,1,0,1.158,1.789,0,0,2,"gul","19_18","19_2","18_2",2,1,1,NA,"Agree",NA,NA,NA
"1713","19","18","Male","Female",20,21,"Stim\r21y31g06b08.jpeg","Stim\r22y23g20b06.jpeg",21,22,31,23,6,20,8,6,2,3,0,0,0,0,0,1.897,1.427,0,0,2,"gul","19_18","19_2","18_2",-8,1,1,NA,"Agree",NA,NA,NA
"1714","19","18","Male","Female",20,21,"Stim\r06y14g31b25.jpeg","Stim\r22y02g34b05.jpeg",6,22,14,2,31,34,25,5,2,2,0,0,1,1,0,1.218,2.148,0,0,2,"grøn","19_18","19_2","18_2",3,1,1,NA,"Agree",NA,NA,NA
"1715","19","18","Male","Female",20,21,"Stim\r10y27g22b14.jpeg","Stim\r14y08g21b39.jpeg",10,14,27,8,22,21,14,39,1,2,0,0,0,0,0,1.395,1.354,0,0,2,"grøn","19_18","19_2","18_2",-1,1,1,NA,"Agree",NA,NA,NA
"1716","19","18","Male","Female",20,21,"Stim\r05y28g23b30.jpeg","Stim\r07y14g27b22.jpeg",5,7,28,14,23,27,30,22,1,2,0,0,1,1,0,1.595,2.192,0,0,2,"grøn","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1717","19","18","Male","Female",20,21,"Stim\r02y19g24b04.jpeg","Stim\r14y10g15b15.jpeg",2,14,19,10,24,15,4,15,-2,-3,0,0,1,1,0,1.209,1.289,0,0,2,"grøn","19_18","19_2","18_2",-9,0,0,NA,"Agree",NA,NA,NA
"1718","19","18","Male","Female",20,21,"Stim\r11y14g08b23.jpeg","Stim\r16y21g04b04.jpeg",11,16,14,21,8,4,23,4,-2,-4,0,0,1,1,0,0.95,1.531,0,0,2,"grøn","19_18","19_2","18_2",-4,0,0,NA,"Agree",NA,NA,NA
"1719","19","18","Male","Female",20,21,"Stim\r16y09g06b10.jpeg","Stim\r10y03g03b07.jpeg",16,10,9,3,6,3,10,7,2,-3,-1,0,0,1,1,0.847,1.209,2.744,0,2,"grøn","19_18","19_2","18_2",-3,0,1,0,"Left_lead","Male","Female","surrender"
"1720","19","18","Male","Female",20,21,"Stim\r13y21g23b09.jpeg","Stim\r15y17g24b30.jpeg",13,15,21,17,23,24,9,30,3,-3,0,1,1,0,1,1.058,3.406,0,1.237,2,"grøn","19_18","19_2","18_2",1,0,1,1,"Right_lead","Female","Male","surrender"
"1721","19","18","Male","Female",20,21,"Stim\r21y31g06b08.jpeg","Stim\r18y19g14b27.jpeg",21,18,31,19,6,14,8,27,1,4,0,0,1,1,0,1.104,1.333,0,0,2,"grøn","19_18","19_2","18_2",8,1,1,NA,"Agree",NA,NA,NA
"1722","19","18","Male","Female",20,21,"Stim\r01y27g01b01.jpeg","Stim\r21y01g04b27.jpeg",1,21,27,1,1,4,1,27,-1,4,0,1,0,1,1,1.993,2.19,0,1.711,2,"grøn","19_18","19_2","18_2",3,1,0,1,"Right_lead","Female","Male","stick"
"1723","19","18","Male","Female",20,21,"Stim\r11y10g06b19.jpeg","Stim\r21y01g04b27.jpeg",11,21,10,1,6,4,19,27,1,-3,0,-1,0,1,1,0.951,1.114,0,2.043,2,"grøn","19_18","19_2","18_2",-2,0,1,0,"Right_lead","Female","Male","stick"
"1724","19","18","Male","Female",20,21,"Stim\r15y05g12b10.jpeg","Stim\r04y16g13b13.jpeg",15,4,5,16,12,13,10,13,2,2,0,0,1,1,0,2.462,2.176,0,0,2,"grøn","19_18","19_2","18_2",1,1,1,NA,"Agree",NA,NA,NA
"1725","19","18","Male","Female",20,21,"Stim\r17y12g19b18.jpeg","Stim\r13y21g23b09.jpeg",17,13,12,21,19,23,18,9,3,4,0,0,1,1,0,0.897,1.259,0,0,2,"grøn","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1726","19","18","Male","Female",20,21,"Stim\r10y03g03b07.jpeg","Stim\r14y12g04b29.jpeg",10,14,3,12,3,4,7,29,-2,-2,0,0,0,0,0,1.499,1.861,0,0,2,"grøn","19_18","19_2","18_2",1,0,0,NA,"Agree",NA,NA,NA
"1727","19","18","Male","Female",20,21,"Stim\r08y23g10b29.jpeg","Stim\r12y07g07b17.jpeg",8,12,23,7,10,7,29,17,2,-2,0,-1,0,1,1,1.381,2.65,0,4.45,2,"grøn","19_18","19_2","18_2",-3,0,1,0,"Right_lead","Female","Male","stick"
"1728","19","18","Male","Female",20,21,"Stim\r09y06g26b32.jpeg","Stim\r17y12g19b18.jpeg",9,17,6,12,26,19,32,18,-2,-4,0,0,1,1,0,1.417,1.914,0,0,2,"grøn","19_18","19_2","18_2",-7,0,0,NA,"Agree",NA,NA,NA
"1729","19","18","Male","Female",20,21,"Stim\r22y23g20b06.jpeg","Stim\r09y06g26b32.jpeg",22,9,23,6,20,26,6,32,2,4,0,0,1,1,0,0.793,1.489,0,0,2,"grøn","19_18","19_2","18_2",6,1,1,NA,"Agree",NA,NA,NA
"1730","19","18","Male","Female",20,21,"Stim\r17y07g07b24.jpeg","Stim\r03y11g01b26.jpeg",17,3,7,11,7,1,24,26,-4,-4,0,0,1,1,0,1.017,1.159,0,0,2,"grøn","19_18","19_2","18_2",-6,0,0,NA,"Agree",NA,NA,NA
"1731","19","18","Male","Female",20,21,"Stim\r06y19g29b08.jpeg","Stim\r11y13g22b35.jpeg",6,11,19,13,29,22,8,35,-2,4,1,0,1,0,0,1.005,1.505,3.199,0,2,"grøn","19_18","19_2","18_2",-7,1,0,1,"Left_lead","Male","Female","surrender"
"1732","19","18","Male","Female",20,21,"Stim\r09y17g32b21.jpeg","Stim\r10y02g36b05.jpeg",9,10,17,2,32,36,21,5,3,4,0,0,1,1,0,0.982,1.514,0,0,2,"grøn","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1733","19","18","Male","Female",20,21,"Stim\r14y12g04b29.jpeg","Stim\r13y33g08b23.jpeg",14,13,12,33,4,8,29,23,1,3,0,0,1,1,0,0.823,1.198,0,0,2,"grøn","19_18","19_2","18_2",4,1,1,NA,"Agree",NA,NA,NA
"1734","19","18","Male","Female",20,21,"Stim\r05y09g02b34.jpeg","Stim\r10y07g11b10.jpeg",5,10,9,7,2,11,34,10,3,4,0,0,1,1,0,1.213,1.36,0,0,2,"grøn","19_18","19_2","18_2",9,1,1,NA,"Agree",NA,NA,NA
"1735","19","18","Male","Female",20,21,"Stim\r13y24g05b28.jpeg","Stim\r15y05g12b10.jpeg",13,15,24,5,5,12,28,10,2,2,0,0,1,1,0,0.87,6.572,0,0,2,"grøn","19_18","19_2","18_2",7,1,1,NA,"Agree",NA,NA,NA
"1736","19","18","Male","Female",20,21,"Stim\r03y11g01b26.jpeg","Stim\r16y21g04b04.jpeg",3,16,11,21,1,4,26,4,3,-1,0,1,1,0,1,1.185,2.431,0,1.643,2,"grøn","19_18","19_2","18_2",3,0,1,1,"Right_lead","Female","Male","surrender"
"1737","19","18","Male","Female",20,21,"Stim\r15y17g24b30.jpeg","Stim\r12y07g16b25.jpeg",15,12,17,7,24,16,30,25,2,4,0,0,0,0,0,1.026,1.323,0,0,2,"grøn","19_18","19_2","18_2",-8,1,1,NA,"Agree",NA,NA,NA
"1738","20","17","Female","Male",21,20,"Stim\r04y16g13b13.jpeg","Stim\r10y27g22b14.jpeg",4,10,16,27,13,22,13,14,3,4,0,0,1,1,0,1.629,1.524,0,0,2,"rød","20_17","20_2","17_2",6,1,1,NA,"Agree",NA,NA,NA
"1739","20","17","Female","Male",21,20,"Stim\r10y27g22b14.jpeg","Stim\r09y02g05b02.jpeg",10,9,27,2,22,5,14,2,4,2,0,0,0,0,0,1.587,1.533,0,0,2,"rød","20_17","20_2","17_2",-1,1,1,NA,"Agree",NA,NA,NA
"1740","20","17","Female","Male",21,20,"Stim\r11y26g25b38.jpeg","Stim\r14y08g21b39.jpeg",11,14,26,8,25,21,38,39,3,4,0,0,1,1,0,1.265,1.175,0,0,2,"rød","20_17","20_2","17_2",3,1,1,NA,"Agree",NA,NA,NA
"1741","20","17","Female","Male",21,20,"Stim\r03y06g12b09.jpeg","Stim\r05y28g23b30.jpeg",3,5,6,28,12,23,9,30,-2,1,0,-1,0,1,0,3.318,1.366,0,1.286,2,"rød","20_17","20_2","17_2",2,1,0,0,"Right_lead","Male","Female","surrender"
